name,survived,won,elim_reason
winner,8,False,EliminatedByCollision
winner,3,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByHeadToHeadCollision
winner,3,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,13,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,5,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,11,True,None
winner,7,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,5,False,EliminatedByOutOfBounds
winner,6,False,EliminatedByCollision
winner,3,True,None
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,9,True,None
winner,3,False,EliminatedByOutOfBounds
winner,13,False,EliminatedByOutOfBounds
winner,10,True,None
winner,9,False,EliminatedByOutOfBounds
winner,10,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,7,True,None
winner,7,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedBySelfCollision
winner,4,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,13,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,12,True,None
winner,3,True,None
winner,7,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,2,False,EliminatedBySelfCollision
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByHeadToHeadCollision
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,9,True,None
winner,3,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,6,True,None
winner,3,False,EliminatedByOutOfBounds
winner,9,True,None
winner,7,False,EliminatedByCollision
winner,2,False,EliminatedByOutOfBounds
winner,8,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedBySelfCollision
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,8,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,11,True,None
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,12,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,9,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,True,None
winner,2,False,EliminatedBySelfCollision
winner,4,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,5,False,EliminatedBySelfCollision
winner,2,False,EliminatedByOutOfBounds
winner,14,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,5,False,EliminatedByHeadToHeadCollision
winner,4,False,EliminatedByOutOfBounds
winner,11,True,None
winner,3,False,EliminatedByOutOfBounds
winner,15,True,None
winner,7,False,EliminatedByOutOfBounds
winner,5,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,7,True,None
winner,4,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,11,True,None
winner,11,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,9,True,None
winner,10,False,EliminatedByOutOfBounds
winner,11,True,None
winner,15,True,None
winner,13,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,8,False,EliminatedByHeadToHeadCollision
winner,4,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByHeadToHeadCollision
winner,4,False,EliminatedBySelfCollision
winner,4,False,EliminatedByOutOfBounds
winner,13,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,6,False,EliminatedByHeadToHeadCollision
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,5,False,EliminatedBySelfCollision
winner,9,False,EliminatedByOutOfBounds
winner,11,True,None
winner,15,True,None
winner,10,True,None
winner,3,False,EliminatedByOutOfBounds
winner,9,True,None
winner,2,False,EliminatedByOutOfBounds
winner,8,True,None
winner,7,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,13,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,9,False,EliminatedByOutOfBounds
winner,5,False,EliminatedByHeadToHeadCollision
winner,7,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByCollision
winner,7,False,EliminatedByOutOfBounds
winner,13,False,EliminatedByOutOfBounds
winner,11,True,None
winner,11,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,10,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,14,True,None
winner,2,False,EliminatedByOutOfBounds
winner,12,False,EliminatedBySelfCollision
winner,2,False,EliminatedByOutOfBounds
winner,15,True,None
winner,8,False,EliminatedByHeadToHeadCollision
winner,3,False,EliminatedByOutOfBounds
winner,15,True,None
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,13,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,14,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,11,True,None
winner,3,False,EliminatedByHeadToHeadCollision
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,12,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,7,True,None
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,7,True,None
winner,8,False,EliminatedByHeadToHeadCollision
winner,11,False,EliminatedByOutOfBounds
winner,11,True,None
winner,7,True,None
winner,4,False,EliminatedByOutOfBounds
winner,11,True,None
winner,4,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,14,True,None
winner,3,False,EliminatedByOutOfBounds
winner,11,True,None
winner,5,False,EliminatedBySelfCollision
winner,4,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,11,True,None
winner,3,False,EliminatedBySelfCollision
winner,7,True,None
winner,7,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,14,False,EliminatedByOutOfBounds
winner,8,True,None
winner,2,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByCollision
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,15,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,11,True,None
winner,2,False,EliminatedByOutOfBounds
winner,10,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,9,False,EliminatedBySelfCollision
winner,2,False,EliminatedByOutOfBounds
winner,10,False,EliminatedByOutOfBounds
winner,10,True,None
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,5,False,EliminatedByHeadToHeadCollision
winner,4,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,11,True,None
winner,14,True,None
winner,7,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,11,True,None
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,12,True,None
winner,10,False,EliminatedByOutOfBounds
winner,5,True,None
winner,11,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,15,True,None
winner,11,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,9,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,11,True,None
winner,7,False,EliminatedByOutOfBounds
winner,16,False,EliminatedByOutOfBounds
winner,11,True,None
winner,7,False,EliminatedByOutOfBounds
winner,5,False,EliminatedBySelfCollision
winner,3,False,EliminatedByOutOfBounds
winner,5,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,11,True,None
winner,2,False,EliminatedByOutOfBounds
winner,3,True,None
winner,14,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,5,False,EliminatedByHeadToHeadCollision
winner,13,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,True,None
winner,7,False,EliminatedByOutOfBounds
winner,15,True,None
winner,4,False,EliminatedByHeadToHeadCollision
winner,15,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,11,True,None
winner,12,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,6,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,13,False,EliminatedByOutOfBounds
winner,8,False,EliminatedByHeadToHeadCollision
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,8,True,None
winner,10,True,None
winner,9,False,EliminatedByOutOfBounds
winner,12,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,5,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,8,False,EliminatedByOutOfBounds
winner,13,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,12,False,EliminatedByOutOfBounds
winner,13,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,8,False,EliminatedByHeadToHeadCollision
winner,11,True,None
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByHeadToHeadCollision
winner,12,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,11,True,None
winner,3,False,EliminatedByOutOfBounds
winner,10,True,None
winner,3,True,None
winner,4,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,12,True,None
winner,11,True,None
winner,3,False,EliminatedByOutOfBounds
winner,5,False,EliminatedByHeadToHeadCollision
winner,4,False,EliminatedByHeadToHeadCollision
winner,6,False,EliminatedByCollision
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,6,True,None
winner,3,False,EliminatedByOutOfBounds
winner,8,True,None
winner,14,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,11,True,None
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,6,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByHeadToHeadCollision
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,4,False,EliminatedBySelfCollision
winner,3,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,9,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,13,True,None
winner,7,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,6,False,EliminatedByHeadToHeadCollision
winner,12,True,None
winner,7,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,11,True,None
winner,10,True,None
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,16,False,EliminatedByOutOfBounds
winner,7,True,None
winner,4,False,EliminatedByOutOfBounds
winner,8,False,EliminatedByHeadToHeadCollision
winner,4,False,EliminatedByOutOfBounds
winner,15,True,None
winner,10,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,9,True,None
winner,9,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,11,True,None
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,10,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByHeadToHeadCollision
winner,2,False,EliminatedByHeadToHeadCollision
winner,13,False,EliminatedByOutOfBounds
winner,13,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,14,True,None
winner,3,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,9,False,EliminatedByOutOfBounds
winner,9,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByHeadToHeadCollision
winner,2,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByHeadToHeadCollision
winner,2,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByHeadToHeadCollision
winner,2,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,11,False,EliminatedByOutOfBounds
winner,3,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByHeadToHeadCollision
winner,3,False,EliminatedBySelfCollision
winner,2,False,EliminatedByOutOfBounds
winner,4,False,EliminatedByOutOfBounds
winner,2,False,EliminatedByOutOfBounds
winner,16,False,EliminatedByOutOfBounds
winner,7,False,EliminatedByOutOfBounds
winner,6,False,EliminatedByOutOfBounds
